Location ,Longitude,Latitude,Wind Pressure,Wind Speed
1,-85.5,24,NA,20
2,-86.14,24.25,NA,22
3,-86.8,24.5,NA,25
4,-87.49,24.75,NA,25
5,-88.2,25,NA,25
6,-88.9,25.25,NA,27
7,-89.6,25.5,NA,30
8,-90.32,25.72,NA,30
9,-91,26,NA,30
10,-91.57,26.42,NA,30
11,-92.1,26.9,NA,30
12,-92.64,27.36,NA,30
13,-93.2,27.8,NA,30
14,-93.8,28.2,NA,27
15,-94.4,28.6,NA,25
16,-94.96,29.04,NA,25
17,-95.5,29.5,NA,25
