Location ,Longitude,Latitude,Wind Pressure,Wind Speed
1,-93,27.5,NA,35
2,-93.3,27.65,NA,35
3,-93.6,27.8,NA,35
4,-93.9,27.98,NA,35
5,-94.2,28.2,NA,35
6,-94.5,28.49,NA,35
7,-94.8,28.8,NA,35
8,-95.1,29.1,NA,35
9,-95.5,29.5,NA,30
10,-95.87,29.91,NA,27
11,-96.2,30.3,NA,25
